timestamp,X,Y,Z,VX,VY,VZ
155.0,-12.197360216544233,1.0843420205130108,0.8918255625325812,0.0326718936578084,-0.1900251922624644,-0.2829691506921221
155.08,-12.185398674217797,0.9322544208332733,0.7855536798588469,0.036502552279702935,-0.47848671298201473,-1.0361885466585807
155.08,-11.93150600573334,0.5880651128060316,0.5071928857513068,0.011634545701954348,-1.0017187919728434,-0.7929357212447866
155.12,-11.9565810452374,0.4901159547477972,0.4564212230033655,0.015126756776733766,-1.1074130269866609,-1.2353082122698886
155.16,-11.966699463887487,0.39597641685523716,0.37158301831277823,0.011532411272362743,-1.167617932306499,-1.6398954443354166
155.2,-11.986938896005471,0.299040738810086,0.2682034688114202,0.007854583327805986,-1.220097010994496,-2.0696733130435154
155.24,-12.007596648890843,0.20053048919745156,0.20446865439973733,0.010643788526042,-1.275707436036442,-2.466626178465536
155.28,-12.011715293240353,0.12867671855070864,0.16826671840477034,0.01175933578860667,-1.3017941756692912,-2.8040708528683393
155.32,-12.01189585648876,0.06264748160075553,0.15827529426351752,0.01737494469030007,-1.3045130708457326,-3.0608738339829378
155.36,-12.007257391558644,0.018112669237448344,0.1754921641608167,0.02678186230544487,-1.2715297330478985,-3.252723307704259
155.4,-12.491337553194903,-0.6305474126890623,0.35466252341111243,-0.12399261464261561,-1.2621977441012582,-3.0434745206523983
155.44,-12.630302940322514,-0.8124146468401946,0.3299173036311727,-0.1412052015268431,-1.0934996952820542,-3.2010738980312627
155.48,-12.793278416835253,-1.0962146303654992,0.24114218366344056,-0.2589645403699908,-1.4864586262866701,-3.791052126076789
155.52,-12.681774025325913,-1.0098504671357293,0.2846896330342753,-0.03625715650533469,-0.8426170953596038,-3.810759123257929
155.56,-12.917086409567206,-1.4041845901084309,0.29621747937241805,-0.019296371061343274,-1.1008393277710635,-4.325599295584892
155.6,-12.820612606753413,-1.240094182887729,0.22365226741330999,0.053214421689904555,-0.8124429940543173,-4.539061001294502
155.64,-13.066021754991475,-1.6148120682833924,0.2848217079731363,0.11658435124936849,-0.9770278410212827,-4.954591228133078
155.68,-13.212366708032736,-1.7978130454428918,0.20136672270961622,0.14479386800892108,-1.0801952720652548,-5.392595345882083
155.72,-13.371069593182444,-2.003363287820891,0.0684026295336232,0.13167912496089243,-1.1366186164950516,-5.717779184072667
155.76,-13.519518021647404,-2.2070811656850284,-0.04937906105954962,0.11819572357729495,-1.1713054174250073,-6.0019833325707515
155.8,-13.374424908338915,-1.9636938796217749,-0.1554980702734871,0.09632643514181,-1.0897202599230127,-6.529630922035141
155.84,-13.244716040797464,-1.802072744635924,-0.31881763190142715,0.01885380121196694,-0.9900521960190451,-6.91704227960825
155.88,-12.941019190115231,-1.8684059544786469,-0.5655265654613553,0.029330810467901088,-1.0191525831053585,-7.370697737727655
