frame_idx,ball_idx,world_x,world_y,world_z
13565,1,-21.218975,60.35667,6.8365197
11263,1,-21.224165,60.372665,6.831372
6961,0,-21.222673,60.35036,6.8324594
12866,0,-21.215202,60.334915,6.8355527
12174,1,-21.21963,60.344097,6.836713
6699,0,-21.21569,60.33856,6.834469
195,0,-21.20757,60.33559,6.834614
13515,0,-21.220821,60.360027,6.836435
11609,0,-21.21706,60.339256,6.8359194
11213,0,-21.218557,60.339264,6.835083
6353,0,-21.218168,60.346905,6.8302474
9130,1,-21.204597,60.309834,6.8366957
12258,0,-21.221527,60.3642,6.835365
8431,0,-21.218458,60.344448,6.833733
10867,0,-21.212616,60.34126,6.8360305
13341,0,-21.220306,60.362804,6.835262
6482,1,-21.219053,60.34537,6.8339744
9610,0,-21.207342,60.337116,6.836435
6778,0,-21.219784,60.346947,6.833745
1403,0,-21.212236,60.340233,6.8349276
12683,0,-21.222452,60.3498,6.834236
11426,0,-21.215536,60.333164,6.835389
6432,0,-21.21975,60.34728,6.833286
13466,0,-21.219334,60.359768,6.836503
12075,0,-21.221907,60.362183,6.8357506
399,0,-21.219467,60.358204,6.8346567
10818,0,-21.21322,60.328835,6.8348684
1482,0,-21.210075,60.336327,6.8351097
6991,0,-21.215725,60.341785,6.830794
487,0,-21.221056,60.36334,6.8322153
13545,0,-21.216406,60.355885,6.834622
10248,0,-21.20476,60.310642,6.83695
6383,0,-21.219852,60.347572,6.833168
612,0,-21.218477,60.35726,6.8336077
12026,0,-21.218407,60.3587,6.8347125
10897,0,-21.206089,60.327347,6.836435
3086,0,-21.218706,60.358078,6.8331203
12205,2,-21.219484,60.34291,6.837768
10635,0,-21.206047,60.315144,6.8357177
7204,0,-21.222826,60.3527,6.8337793
9378,0,-21.20597,60.324795,6.8360677
8982,0,-21.221413,60.34574,6.8361077
8249,0,-21.205843,60.319843,6.8345065
7853,0,-21.206324,60.320255,6.8350835
1087,0,-21.221176,60.363365,6.8323317
691,0,-21.207115,60.324875,6.8353333
825,0,-21.222815,60.36658,6.832321
6730,0,-21.215998,60.338074,6.835702
12105,0,-21.218647,60.356255,6.837112
8374,0,-21.204899,60.309433,6.8379283
11110,0,-21.218058,60.339085,6.8338294
10848,0,-21.21312,60.342766,6.8364024
12888,0,-21.21562,60.34938,6.835841
9195,0,-21.208054,60.338093,6.836636
3028,0,-21.221325,60.36088,6.835633
8200,0,-21.206234,60.320583,6.834504
7804,0,-21.2043,60.308525,6.8378844
6809,0,-21.220345,60.349735,6.831747
6413,0,-21.219765,60.34738,6.8332086
6850,1,-21.21851,60.345264,6.8328815
12318,0,-21.222681,60.36839,6.8338737
6547,0,-21.219973,60.3507,6.829826
13447,0,-21.221653,60.36601,6.834176
11323,0,-21.216091,60.332405,6.8355627
380,0,-21.217974,60.355267,6.8346896
7196,0,-21.222305,60.347843,6.8332324
8454,1,-21.212357,60.331783,6.834985
8151,0,-21.207403,60.322163,6.835244
7755,0,-21.221172,60.34593,6.8336196
9795,0,-21.221375,60.35504,6.833464
8666,0,-21.204893,60.31325,6.8369966
6760,0,-21.215769,60.33861,6.834581
6801,1,-21.220713,60.350273,6.831937
12269,0,-21.22191,60.366383,6.8348207
8404,0,-21.219305,60.346302,6.8334436
11577,1,-21.22395,60.36921,6.8351774
593,0,-21.220356,60.361404,6.832939
12968,1,-21.22083,60.36073,6.836348
10878,0,-21.206314,60.3264,6.838855
12656,0,-21.221025,60.347324,6.833957
11527,0,-21.22042,60.35996,6.8357115
11265,0,-21.207,60.335545,6.8367805
10270,0,-21.206602,60.31943,6.836649
7968,0,-21.206606,60.3138,6.8373814
672,0,-21.206598,60.33311,6.835464
806,0,-21.222555,60.3659,6.832551
1455,0,-21.206692,60.323753,6.8360567
10829,0,-21.213707,60.344494,6.836715
6964,0,-21.222843,60.353577,6.832785
12869,0,-21.220022,60.34402,6.835602
10483,0,-21.20583,60.31695,6.8343024
11216,0,-21.21846,60.338478,6.8356404
9092,0,-21.217352,60.338745,6.8331184
12602,1,-21.217588,60.3588,6.833722
6790,0,-21.217796,60.35431,6.8365283
6394,0,-21.21996,60.348274,6.832596
9563,0,-21.205318,60.311783,6.8382573
8434,0,-21.218445,60.34431,6.8338623
8568,0,-21.205086,60.31019,6.8365655
13344,0,-21.220701,60.36433,6.8342075
12686,0,-21.222939,60.36611,6.834914
11429,0,-21.219067,60.340878,6.8344927
9305,0,-21.209497,60.322853,6.8357325
12078,0,-21.222145,60.364704,6.8357573
8647,0,-21.205751,60.314568,6.83467
13161,0,-21.219234,60.35986,6.835729
490,0,-21.221003,60.363052,6.8324265
6732,0,-21.219982,60.347324,6.833748
11508,0,-21.220026,60.361797,6.8341837
13548,0,-21.22153,60.366085,6.834007
10251,0,-21.205547,60.317474,6.8365927
6386,0,-21.219847,60.34768,6.8330364
3089,0,-21.218672,60.35769,6.833491
8336,0,-21.221905,60.350636,6.83414
12716,0,-21.22217,60.349033,6.8344746
9247,0,-21.204487,60.310764,6.8366656
7990,0,-21.207726,60.31869,6.8350177
694,0,-21.208286,60.33641,6.835344
9073,0,-21.218012,60.341026,6.833482
12583,1,-21.220852,60.361584,6.83485
8811,0,-21.218803,60.337574,6.8361034
8415,0,-21.218872,60.345516,6.8334055
10851,0,-21.207895,60.331688,6.8376064
12929,0,-21.21691,60.353138,6.835406
520,0,-21.221085,60.363613,6.831968
13063,0,-21.218494,60.35864,6.8354325
8203,0,-21.206188,60.320477,6.8345346
7807,0,-21.219728,60.339592,6.835308
11672,0,-21.222204,60.366074,6.834537
907,0,-21.22262,60.365982,6.8326364
6812,0,-21.22025,60.349667,6.83161
6416,0,-21.219666,60.346935,6.833498
12321,0,-21.222317,60.36769,6.8340664
645,0,-21.209387,60.338486,6.8353686
12717,0,-21.222076,60.348576,6.8348
10281,0,-21.207838,60.322987,6.835252
8628,0,-21.207314,60.317234,6.8354673
10406,0,-21.207842,60.33727,6.8366137
1466,0,-21.222847,60.35899,6.8312955
9277,0,-21.209316,60.322624,6.833944
8416,0,-21.218822,60.345417,6.8334055
12322,1,-21.21672,60.355076,6.8364697
209,0,-21.20793,60.321854,6.8362164
13529,0,-21.219986,60.355663,6.8375864
12138,0,-21.221924,60.364113,6.835048
6763,0,-21.215523,60.335426,6.835065
8841,0,-21.204863,60.310898,6.835897
10881,0,-21.206095,60.32787,6.836535
937,0,-21.222935,60.36686,6.8322926
6842,0,-21.21878,60.345684,6.832974
675,0,-21.205715,60.320282,6.8353486
12089,0,-21.221975,60.364708,6.83634
10832,0,-21.213596,60.34413,6.836663
6447,1,-21.21963,60.350536,6.8292446
8446,0,-21.218258,60.342785,6.835213
8050,0,-21.20823,60.320053,6.8345823
9179,0,-21.205694,60.315235,6.83443
13559,0,-21.218992,60.358807,6.837122
6793,0,-21.218075,60.355007,6.8360324
6397,0,-21.219791,60.347607,6.833
1022,0,-21.221182,60.36316,6.83258
626,0,-21.216997,60.35339,6.8348546
10911,0,-21.206087,60.326935,6.8362947
12951,0,-21.216002,60.35206,6.8351145
11045,0,-21.218798,60.34139,6.8325143
7180,0,-21.222189,60.350845,6.83452
13085,0,-21.214827,60.349754,6.8348885
12689,0,-21.221622,60.348015,6.8344884
9654,0,-21.22199,60.366,6.834189
8263,0,-21.205837,60.31984,6.8344994
10303,0,-21.20537,60.31358,6.8353906
10041,0,-21.205885,60.316185,6.833455
1101,0,-21.22098,60.36232,6.833117
705,0,-21.207617,60.334698,6.8358808
13510,0,-21.221174,60.36321,6.8362436
8650,0,-21.2076,60.33864,6.8346095
839,0,-21.2229,60.366802,6.8322554
2879,0,-21.218231,60.353397,6.8341713
443,0,-21.222189,60.36324,6.8347063
11124,0,-21.217295,60.339394,6.833713
6744,0,-21.22125,60.36242,6.833763
13164,0,-21.218517,60.35722,6.837013
10862,0,-21.212704,60.34155,6.836146
9471,0,-21.20755,60.33896,6.834446
11511,0,-21.220417,60.36119,6.835639
9605,0,-21.207624,60.339336,6.834402
8214,0,-21.206028,60.32016,6.8345404
10254,0,-21.205627,60.31746,6.836792
6823,0,-21.219007,60.36074,6.833507
656,0,-21.207144,60.33518,6.834265
11075,0,-21.21799,60.342236,6.832435
9684,0,-21.221048,60.34539,6.83618
5819,0,-21.223267,60.36557,6.834985
444,0,-21.222204,60.363274,6.8347063
9076,0,-21.217903,60.34068,6.833453
869,0,-21.222786,60.366096,6.832864
6774,0,-21.215406,60.335526,6.837355
8814,0,-21.218847,60.337643,6.8357024
8418,0,-21.218796,60.345436,6.8333235
13194,0,-21.219831,60.361145,6.8350453
8156,0,-21.206095,60.32021,6.834632
523,0,-21.220852,60.362545,6.8326945
6428,0,-21.219936,60.348095,6.8327513
13066,0,-21.214645,60.350338,6.836836
12670,0,-21.223934,60.367554,6.834277
5770,0,-21.220804,60.351727,6.8352547
11675,0,-21.222437,60.366528,6.834406
8244,0,-21.205872,60.319904,6.834493
8893,0,-21.205141,60.30999,6.8372827
2726,0,-21.223936,60.369545,6.83135
9027,0,-21.219782,60.341896,6.8337984
7898,0,-21.220402,60.34798,6.8339133
8369,0,-21.219648,60.340836,6.834994
13145,0,-21.219406,60.36091,6.8348126
3509,0,-21.20952,60.327946,6.8349996
6978,0,-21.2242,60.371765,6.8332586
474,0,-21.22074,60.3623,6.83275
12883,0,-21.219528,60.3596,6.83653
10497,0,-21.205809,60.31394,6.8359504
6370,0,-21.220272,60.349476,6.831892
8448,0,-21.205738,60.31769,6.836768
10884,0,-21.21212,60.339867,6.8357453
1548,0,-21.20786,60.330093,6.835067
12962,0,-21.218956,60.359306,6.833907
7191,0,-21.222298,60.351547,6.833947
8236,0,-21.20606,60.320312,6.8344345
12142,1,-21.216894,60.35256,6.8370566
11443,0,-21.21854,60.339966,6.835828
678,0,-21.206795,60.33308,6.8359303
9057,0,-21.21842,60.341183,6.834269
504,0,-21.220705,60.3618,6.8332534
8449,0,-21.217056,60.333267,6.8368
8053,0,-21.208519,60.324566,6.8349094
1287,0,-21.221264,60.36367,6.8323035
12567,0,-21.222843,60.366997,6.8350086
6796,0,-21.220903,60.35053,6.832055
10265,0,-21.206192,60.318398,6.8369446
11176,0,-21.221851,60.348644,6.831204
10914,0,-21.207031,60.326942,6.838232
11048,0,-21.21906,60.342575,6.8321247
3490,0,-21.2112,60.33298,6.8334537
12172,1,-21.217775,60.33991,6.8348966
7870,0,-21.220646,60.34851,6.8338346
6875,0,-21.216768,60.341213,6.830462
12780,0,-21.220844,60.345253,6.8359714
708,0,-21.20724,60.33377,6.83612
842,0,-21.222935,60.366955,6.8321595
446,0,-21.220926,60.36295,6.832278
9128,1,-21.207018,60.31883,6.8349323
10865,0,-21.212656,60.341446,6.836064
7434,0,-21.20594,60.318924,6.8339167
9608,0,-21.207457,60.337234,6.836528
13592,0,-21.217869,60.35746,6.8329134
6826,0,-21.218904,60.36061,6.833479
6430,0,-21.219828,60.347637,6.833046
12335,0,-21.220829,60.360607,6.8341227
12469,0,-21.22076,60.36219,6.833284
12073,0,-21.220728,60.345505,6.8349195
11078,0,-21.21845,60.342617,6.8309236
13118,0,-21.21725,60.35695,6.8345804
9687,0,-21.218487,60.34168,6.8351903
9029,0,-21.205637,60.31489,6.8340526
13543,0,-21.219711,60.361687,6.835321
1134,0,-21.220978,60.362278,6.833283
12548,0,-21.221329,60.360977,6.837297
872,0,-21.22288,60.3663,6.8328238
476,0,-21.220835,60.362854,6.832325
6777,0,-21.215494,60.33557,6.837495
12152,0,-21.22209,60.363487,6.83472
13197,0,-21.219694,60.360912,6.8351583
10895,0,-21.20734,60.328053,6.8384047
12935,0,-21.21697,60.353645,6.834321
11678,0,-21.222706,60.36716,6.8341074
7851,0,-21.206148,60.320663,6.834219
10287,0,-21.206833,60.321114,6.8352065
7985,0,-21.207916,60.322952,6.8354626
1085,0,-21.22125,60.363792,6.832002
9030,0,-21.219517,60.341164,6.834148
823,0,-21.222792,60.366512,6.832346
13014,0,-21.221827,60.362713,6.8355927
13148,0,-21.219418,60.359474,6.8343616
4208,0,-21.205763,60.31608,6.8365207
6981,0,-21.222809,60.35348,6.832816
12153,0,-21.22195,60.362877,6.8350444
477,0,-21.220915,60.363194,6.8321104
12886,0,-21.21911,60.35521,6.8369775
11495,0,-21.205246,60.31203,6.83662
10366,0,-21.205273,60.317608,6.8358355
8064,0,-21.206623,60.321213,6.8346324
8198,0,-21.20623,60.320553,6.8345323
9842,0,-21.222506,60.355957,6.8357496
6807,0,-21.221762,60.366146,6.8318295
1551,0,-21.207655,60.329624,6.834966
7852,0,-21.206316,60.320293,6.8350124
12965,0,-21.221193,60.363262,6.835861
1289,0,-21.221272,60.363697,6.832281
6461,0,-21.219189,60.34409,6.833942
7194,0,-21.222145,60.347218,6.8335257
11446,0,-21.216085,60.33547,6.8358393
10317,0,-21.206245,60.318863,6.8365345
8452,1,-21.212376,60.331825,6.8349786
12832,1,-21.215519,60.35242,6.836987
8926,0,-21.20626,60.31621,6.8344717
12966,1,-21.218939,60.35905,6.8342123
8402,0,-21.219406,60.346535,6.833396
13574,0,-21.220633,60.36086,6.837638
11179,1,-21.217422,60.338108,6.8338523
12916,0,-21.219877,60.359512,6.8358264
507,0,-21.220762,60.362247,6.8328624
11659,0,-21.221775,60.36633,6.833243
11263,0,-21.217587,60.335148,6.835372
12308,0,-21.217573,60.356464,6.834432
7882,0,-21.204897,60.3095,6.8361015
1319,0,-21.22086,60.36224,6.832936
12733,0,-21.215952,60.33608,6.8358364
6962,0,-21.22266,60.350273,6.8324537
12867,0,-21.220293,60.362247,6.833023
8348,1,-21.214233,60.33516,6.8352118
13516,0,-21.220898,60.362606,6.83691
4180,0,-21.208332,60.33077,6.834875
12521,0,-21.217606,60.35369,6.837343
9090,0,-21.217394,60.33901,6.8331213
11130,0,-21.220081,60.345024,6.834355
8432,0,-21.218452,60.34442,6.8337507
10868,0,-21.212582,60.34119,6.8360085
9477,0,-21.211185,60.345074,6.8349547
537,0,-21.220942,60.36294,6.8324375
7175,0,-21.222277,60.347874,6.8342175
6695,0,-21.215569,60.338017,6.834829
12600,0,-21.222542,60.366753,6.834386
6829,0,-21.21919,60.346317,6.8331633
6433,0,-21.21973,60.34716,6.833381
3398,0,-21.206875,60.334385,6.8350663
4181,0,-21.208364,60.330822,6.83488
1349,0,-21.221008,60.362778,6.832737
9690,0,-21.218449,60.342056,6.835034
13159,0,-21.21935,60.360527,6.835333
1483,0,-21.210407,60.337208,6.835071
3523,0,-21.206697,60.325428,6.835261
488,0,-21.221144,60.363728,6.831963
12205,1,-21.217457,60.35666,6.8359346
8433,0,-21.218449,60.344368,6.833807
13546,0,-21.219492,60.36071,6.835791
12813,0,-21.219318,60.357445,6.8355923
10511,0,-21.207973,60.33707,6.836887
1137,0,-21.220964,60.362343,6.8331804
12551,0,-21.219772,60.36079,6.8341775
6384,0,-21.219841,60.347565,6.8331566
10898,0,-21.206085,60.32731,6.8364277
13372,0,-21.219769,60.360416,6.836109
8116,0,-21.207567,60.33902,6.8347225
8250,0,-21.205843,60.319843,6.834504
7854,0,-21.206251,60.320873,6.834205
1350,0,-21.220991,60.362732,6.8327584
954,0,-21.22021,60.360107,6.8339486
6859,0,-21.216652,60.339546,6.8318243
13497,0,-21.216406,60.354607,6.834069
6463,0,-21.219318,60.345882,6.8339677
1088,0,-21.22113,60.36315,6.8324842
692,0,-21.208012,60.33571,6.835555
12106,0,-21.218657,60.356304,6.8370805
9071,0,-21.219896,60.3622,6.8332973
11111,0,-21.2181,60.339325,6.8338137
10849,0,-21.213112,60.342766,6.8363614
6726,1,-21.21639,60.339413,6.8350143
518,0,-21.2209,60.362667,6.832652
8201,0,-21.206207,60.320507,6.834532
7805,0,-21.204329,60.30841,6.8378844
6676,0,-21.216595,60.342247,6.83218
12581,0,-21.218569,60.35746,6.835627
12185,0,-21.22151,60.363926,6.8349695
6810,0,-21.221756,60.366634,6.8316293
6414,0,-21.219719,60.347206,6.833306
12319,0,-21.222408,60.365604,6.833728
11324,0,-21.217869,60.33619,6.8351936
10928,0,-21.205935,60.324432,6.838234
13364,0,-21.217915,60.35869,6.8345513
12968,0,-21.21899,60.36022,6.834496
9537,0,-21.205973,60.315083,6.83756
9671,0,-21.219057,60.339542,6.834357
9275,0,-21.209082,60.3223,6.8339443
7884,0,-21.206251,60.32063,6.8344913
10320,0,-21.206434,60.31922,6.836526
8667,0,-21.204828,60.313152,6.8369813
6761,0,-21.21573,60.33826,6.834901
10745,0,-21.215937,60.33579,6.834916
10879,0,-21.206331,60.32638,6.8388934
12919,0,-21.21808,60.339973,6.836039
935,0,-21.222889,60.366665,6.8324122
6444,0,-21.219475,60.34481,6.8338275
12998,0,-21.218475,60.356842,6.834802
9701,0,-21.218424,60.343643,6.8343916
12137,0,-21.221888,60.36403,6.835122
8435,0,-21.218485,60.344334,6.8339267
13607,0,-21.221638,60.364773,6.8342037
13211,0,-21.219614,60.36197,6.834279
1535,0,-21.209208,60.33344,6.834524
13345,0,-21.221066,60.361828,6.8378406
12949,0,-21.216154,60.3526,6.8346486
540,0,-21.221004,60.36328,6.832183
6445,0,-21.219465,60.34483,6.833821
12687,0,-21.222923,60.366005,6.834992
11558,0,-21.220482,60.36131,6.835275
1361,0,-21.220297,60.361115,6.8331184
7915,0,-21.220964,60.34794,6.835208
13162,0,-21.219177,60.359573,6.8359013
12167,0,-21.218452,60.344357,6.833825
491,0,-21.220932,60.362732,6.8326287
11771,0,-21.223167,60.367664,6.835815
11509,0,-21.220217,60.360603,6.835985
10514,0,-21.205872,60.314205,6.8380237
6649,0,-21.216415,60.34156,6.832575
9123,0,-21.204548,60.30943,6.836665
10901,0,-21.206085,60.32719,6.836409
13375,0,-21.219652,60.35981,6.8362746
570,0,-21.220675,60.36203,6.8329196
6475,0,-21.21913,60.345535,6.8339562
5817,0,-21.223194,60.364983,6.834981
8253,0,-21.20584,60.31984,6.8345013
957,0,-21.218891,60.358517,6.832892
6862,0,-21.216654,60.339634,6.8318224
695,0,-21.208412,60.336773,6.835205
4164,0,-21.208197,60.33214,6.8336916
9074,0,-21.217978,60.3409,6.8334684
8812,0,-21.218819,60.33758,6.8359814
